time,building,chillerName,coolingLoad,flowRate,returnTemp,supplyTemp,R2,temperature,cop
2017/1/20 0:00,CP4,1,2889.33834,147.31,11.49,6.82,406,20,7.116597
2017/1/20 1:00,CP4,1,2755.0845,146.75,11.45,6.98,404,17.222222,6.819516
2017/1/20 2:00,CP4,1,2848.70124,146.81,11.58,6.96,453,17.222222,6.288524
2017/1/20 3:00,CP4,1,3070.67796,146.81,11.99,7.01,441,17.777778,6.962989
2017/1/20 9:00,CP4,1,2229.36252,146.63,10.66,7.04,463,20,4.815038
2017/1/20 10:00,CP4,1,3037.09224,146.38,11.95,7.01,415,18.888889,7.318295
2017/1/20 11:00,CP4,1,2455.992,146.19,10.92,6.92,334,18.888889,7.353269
2017/2/25 0:00,CP4,1,2553.94944,146.88,11.05,6.91,296,12.222222,8.628208
2017/2/25 1:00,CP4,1,2057.7375,146.25,10.31,6.96,262,10,7.85396
2017/2/25 2:00,CP4,1,2035.824,146,10.33,7.01,288,10,7.068833
2017/2/25 3:00,CP4,1,2005.05648,146.44,10.21,6.95,271,10,7.398732
2017/2/25 4:00,CP4,1,1977.07356,146.19,10.27,7.05,294,10,6.72474
2017/2/25 5:00,CP4,1,1974.0672,146.88,10.18,6.98,280,11.111111,7.05024
2017/3/2 0:00,CP4,1,3359.55186,147.31,12.43,7,346,20,9.709687
2017/3/2 1:00,CP4,1,2714.58432,146.56,11.41,7,342,18.888889,7.937381
2017/3/2 2:00,CP4,1,2904.19542,146.81,11.81,7.1,402,20,7.224367
2017/3/2 3:00,CP4,1,3079.23,146.63,12,7,405,21.111111,7.603037
2017/3/2 4:00,CP4,1,3168.039,146.75,12.13,6.99,456,22.222222,6.947454
2017/3/2 5:00,CP4,1,3240.027,146.94,12.25,7,429,22.777778,7.55251
2017/3/2 6:00,CP4,1,3243.53904,147.38,12.23,6.99,425,22.777778,7.631857
2017/3/2 7:00,CP4,1,3380.59008,146.88,12.54,7.06,466,22.777778,7.254485
2017/3/2 8:00,CP4,1,3329.235,146.25,12.42,7,423,22.222222,7.870532
2017/3/2 9:00,CP4,1,3225.49248,146.56,12.3,7.06,428,22.222222,7.536197
2017/3/2 10:00,CP4,1,2993.01156,146.63,11.89,7.03,371,21.111111,8.067417
2017/3/2 11:00,CP4,1,2371.13352,145.88,10.72,6.85,354.583333,20,6.687098
2017/3/25 1:00,CP4,1,3312.96,170,11.24,6.6,485,22.222222,6.830845
2017/3/25 2:00,CP4,1,3436.96626,170.13,11.76,6.95,435,23.888889,7.901072
2017/3/25 4:00,CP4,1,3939.82638,169.63,12.45,6.92,510,21.111111,7.72515
2017/3/25 5:00,CP4,1,3482.42328,169.56,11.98,7.09,453,21.111111,7.687469
2017/3/25 6:00,CP4,1,1482.09852,98.57,10.63,7.05,195.416667,18.888889,7.584299
2017/3/29 3:00,CP4,1,4191.70794,200.81,12.02,7.05,538,23.888889,7.791279
2017/3/29 4:00,CP4,1,4551.59628,201.06,12.15,6.76,518,23.888889,8.786865
2017/3/29 5:00,CP4,1,4484.04012,201.06,12.19,6.88,558,25,8.035914
2017/3/29 6:00,CP4,1,4758.44544,200.88,12.38,6.74,540,27.222222,8.811936
2017/3/29 7:00,CP4,1,4880.24292,201.38,12.85,7.08,579,26.111111,8.428744
2017/3/29 8:00,CP4,1,4917.003,201.5,13.06,7.25,541,26.111111,9.08873
2017/3/29 9:00,CP4,1,4558.71486,200.63,12.66,7.25,577,25,7.900719
2017/3/29 10:00,CP4,1,4659.984,201,12.4,6.88,526,23.888889,8.859285
2017/3/29 11:00,CP4,1,3799.24272,143.13,12.67,6.35,342,22.777778,11.108897
2017/3/29 12:00,CP4,1,1814.57304,143.06,10.06,7.04,243,22.777778,7.467379
2017/3/29 13:00,CP4,1,1640.58048,142.56,9.64,6.9,217,22.777778,7.560279
2017/4/5 0:00,CP4,1,4094.54892,204.38,11.84,7.07,517,22.222222,7.919824
2017/4/5 1:00,CP4,1,4752.4428,203.88,12.46,6.91,479,22.777778,9.921592
2017/4/5 2:00,CP4,1,2824.8885,134.25,12.01,7,388,25,7.28064
2017/4/5 3:00,CP4,1,2899.48428,134.31,12.14,7,402,26.111111,7.212647
2017/4/5 4:00,CP4,1,2942.12604,133.94,12.25,7.02,407,25,7.228811
2017/4/5 5:00,CP4,1,2907.07032,133.88,12.2,7.03,403,25,7.213574
2017/4/5 6:00,CP4,1,3078.831,135.25,12.39,6.97,419,27.222222,7.348045
2017/4/5 7:00,CP4,1,3222.70116,134.38,12.72,7.01,452,27.222222,7.12987
2017/4/5 8:00,CP4,1,3123.54,134,12.57,7.02,441,27.222222,7.082857
2017/4/5 9:00,CP4,1,3015.17034,134.69,12.32,6.99,397,26.111111,7.594887
2017/4/5 10:00,CP4,1,2905.1253,134.31,12.16,7.01,409,25,7.102996
2017/4/5 11:00,CP4,1,2520,156.25,11.41,7.57,334,25,7.54491
2017/4/5 12:00,CP4,1,2042.04,143,10.35,6.95,257,22.777778,7.945681
2017/4/5 13:00,CP4,1,1614.25824,142.88,9.61,6.92,164,23.888889,9.843038
2017/4/6 1:00,CP4,1,2863.07784,134.19,12.11,7.03,367,23.888889,7.801302
2017/4/6 2:00,CP4,1,2957.28258,134.63,12.19,6.96,409,25,7.23052
2017/4/6 3:00,CP4,1,2918.13228,134.13,12.2,7.02,418,26.111111,6.981178
2017/4/6 4:00,CP4,1,3060.39216,134.44,12.34,6.92,426,26.111111,7.184019
2017/4/6 5:00,CP4,1,2972.81754,134.31,12.31,7.04,419,26.111111,7.09503
2017/4/6 6:00,CP4,1,2887.164,134,12.23,7.1,431,26.111111,6.698756
2017/4/6 7:00,CP4,1,3063.14778,135.31,12.48,7.09,411,25,7.452914
2017/4/6 8:00,CP4,1,3065.97312,134.19,12.43,6.99,436,23.888889,7.032048
2017/4/6 9:00,CP4,1,3084.2595,134.25,12.5,7.03,429,25,7.189416
2017/4/6 10:00,CP4,1,2923.76574,134.13,12.25,7.06,414,26.111111,7.062236
2017/4/6 11:00,CP4,1,2419.20882,138.13,11.06,6.89,346,25,6.991933
2017/4/6 12:00,CP4,1,2078.68962,142.63,10.38,6.91,282,23.888889,7.37124
2017/4/6 13:00,CP4,1,1714.6815,142.25,9.88,7.01,252,23.888889,6.804292
2017/4/6 14:00,CP4,1,1462.5177,142.13,9.34,6.89,253.333333,23.888889,5.773096
2017/4/8 0:00,CP4,1,4058.964,132.75,13.15,5.87,435,26.111111,9.330952
2017/4/8 1:00,CP4,1,2587.725,132.5,11.68,7.03,380,26.111111,6.809803
2017/4/8 2:00,CP4,1,2531.70288,132.19,11.54,6.98,398,27.777778,6.361062
2017/4/8 3:00,CP4,1,2801.64192,132.88,12.08,7.06,387,27.777778,7.239385
2017/4/8 4:00,CP4,1,2855.013,132.25,12.16,7.02,366,27.222222,7.800582
2017/4/8 5:00,CP4,1,2992.51722,132.19,12.38,6.99,415,27.222222,7.210885
2017/4/8 6:00,CP4,1,1154.307,65.75,11.11,6.93,180.416667,27.222222,6.398006
2017/4/10 3:00,CP4,1,3678.12564,138.13,13.48,7.14,478,27.777778,7.694823
2017/4/10 4:00,CP4,1,2871.42744,137.56,12.13,7.16,452,27.777778,6.352716
2017/4/10 5:00,CP4,1,2898.74592,136.94,11.99,6.95,455,28.888889,6.37087
2017/4/10 6:00,CP4,1,2857.3776,137.44,11.95,7,455,28.888889,6.279951
2017/4/10 7:00,CP4,1,2873.44008,137.38,12,7.02,414,27.777778,6.940677
2017/4/10 8:00,CP4,1,2798.93376,136.56,11.9,7.02,429,27.777778,6.524321
2017/4/10 9:00,CP4,1,2765.24976,136.88,11.85,7.04,403,27.777778,6.861662
2017/4/10 10:00,CP4,1,2743.902,137.25,11.79,7.03,388,27.777778,7.071912
2017/4/11 0:00,CP4,1,2169.97872,141.94,10.87,7.23,383,27.222222,5.665741
2017/4/11 1:00,CP4,1,2724.372,142.25,11.56,7,400,27.777778,6.81093
2017/4/11 2:00,CP4,1,2847.66048,142.44,11.77,7.01,402,27.222222,7.083733
2017/4/11 3:00,CP4,1,2929.69824,142.94,11.86,6.98,442,27.777778,6.628277
2017/4/11 4:00,CP4,1,2972.97,143,11.91,6.96,446,27.777778,6.665852
2017/4/11 5:00,CP4,1,2959.28724,142.63,11.98,7.04,443,28.888889,6.680107
2017/4/11 6:00,CP4,1,2993.70708,143.13,12.03,7.05,450,28.888889,6.652682
2017/4/11 7:00,CP4,1,1491.4473,71.45,11.94,6.97,226.5,27.777778,6.584756
2017/4/19 1:00,CP4,1,3230.87184,152.63,12.15,7.11,462,27.777778,6.993229
2017/4/19 2:00,CP4,1,3306.7944,152.88,12.11,6.96,529,28.888889,6.251029
2017/4/19 3:00,CP4,1,3353.05656,152.94,12.28,7.06,515,28.888889,6.510789
2017/4/19 4:00,CP4,1,3380.076,153,12.24,6.98,520,30,6.500146
2017/4/19 5:00,CP4,1,3274.89582,153.19,12.12,7.03,505,30,6.484942
2017/4/19 6:00,CP4,1,3285.3996,153.38,12.07,6.97,500,30,6.570799
2017/4/19 7:00,CP4,1,3426.40116,153.06,12.33,7,551,30,6.218514
2017/4/19 8:00,CP4,1,3265.4895,152.75,12.12,7.03,497,28.888889,6.570401
2017/4/19 9:00,CP4,1,3216.57504,152.56,12.05,7.03,509,30,6.319401
2017/4/19 10:00,CP4,1,3173.1777,152.63,11.94,6.99,461,28.888889,6.883249
2017/4/20 0:00,CP4,1,2570.967,137.25,11.66,7.2,438,27.777778,5.869788
2017/4/20 1:00,CP4,1,2776.56288,137.44,11.8,6.99,428,27.777778,6.487296
2017/4/20 2:00,CP4,1,2965.37598,137.63,12.07,6.94,480,27.777778,6.177867
2017/4/20 3:00,CP4,1,2993.67642,136.81,12.23,7.02,444,27.222222,6.742514
2017/4/20 4:00,CP4,1,2955.89574,137.19,12.12,6.99,472,27.777778,6.262491
2017/4/20 5:00,CP4,1,2868.73104,136.88,12.04,7.05,425,25,6.749955
2017/4/20 6:00,CP4,1,2851.60512,137.44,11.89,6.95,458,25,6.226212
2017/4/20 7:00,CP4,1,2796.31968,137.56,11.86,7.02,431,26.111111,6.487981
2017/4/20 8:00,CP4,1,2784.2535,137.25,11.92,7.09,457,27.222222,6.092458
2017/4/20 9:00,CP4,1,2850.9327,137.13,11.99,7.04,419,27.222222,6.804135
2017/4/20 10:00,CP4,1,2690.51328,136.88,11.69,7.01,401,27.222222,6.709509
2017/4/21 0:00,CP4,1,2593.77258,146.69,11.41,7.2,458,27.222222,5.663259
2017/4/21 1:00,CP4,1,3090.07104,146.56,12.04,7.02,460,27.777778,6.717546
2017/4/21 2:00,CP4,1,3310.314,146.5,12.36,6.98,533,28.888889,6.21072
2017/4/21 3:00,CP4,1,3427.221,146.5,12.59,7.02,512,28.888889,6.693791
2017/4/21 4:00,CP4,1,3424.81692,147.19,12.73,7.19,559,30,6.126685
2017/4/21 5:00,CP4,1,3369.1791,147.19,12.68,7.23,518,28.888889,6.504207
2017/4/21 6:00,CP4,1,3280.32264,146.81,12.43,7.11,547,28.888889,5.996934
2017/4/21 7:00,CP4,1,3250.71558,146.31,12.34,7.05,502,28.888889,6.475529
2017/4/21 8:00,CP4,1,3139.3152,146.56,12.1,7,496,22.777778,6.329265
2017/4/21 9:00,CP4,1,2819.5608,145.94,11.57,6.97,425,23.888889,6.634261
2017/4/21 10:00,CP4,1,2695.014,146.5,11.33,6.95,437,23.888889,6.16708
2017/5/1 4:00,CP4,1,2447.92422,141.81,11.5,7.39,361,27.777778,6.780953
2017/5/1 5:00,CP4,1,2185.74468,142.19,10.66,7,358,28.888889,6.105432
2017/5/1 6:00,CP4,1,2164.74552,142.38,10.6,6.98,337,28.888889,6.423577
2017/5/1 7:00,CP4,1,2164.74552,142.38,10.6,6.98,362,27.777778,5.97996
2017/5/1 8:00,CP4,1,2164.01724,141.94,10.6,6.97,331,27.777778,6.537816
2017/5/1 9:00,CP4,1,2028.6168,142.06,10.39,6.99,341,27.222222,5.949023
2017/5/1 10:00,CP4,1,1846.3662,141.81,10.03,6.93,291,27.222222,6.344901
2017/5/1 11:00,CP4,1,1863.75,156.25,9.73,6.89,289,26.111111,6.448962
2017/5/9 0:00,CP4,1,601.146,143.13,7.92,6.92,344,27.222222,1.747517
2017/5/9 1:00,CP4,1,2089.73436,145.06,10.48,7.05,355,25,5.886576
2017/5/9 2:00,CP4,1,2373.72786,143.81,10.92,6.99,408,26.111111,5.81796
2017/5/9 3:00,CP4,1,2520.336,144.25,11.12,6.96,431,27.222222,5.847647
2017/5/9 4:00,CP4,1,2630.48268,144.31,11.34,7,440,27.777778,5.97837
2017/5/9 5:00,CP4,1,2627.4087,143.81,11.35,7,430,27.777778,6.110253
2017/5/9 6:00,CP4,1,2626.3125,143.75,11.32,6.97,448,27.777778,5.862305
2017/5/9 7:00,CP4,1,2784.5916,144.13,11.57,6.97,417,28.888889,6.677678
2017/5/9 8:00,CP4,1,2536.8084,143.81,11.19,6.99,409,27.777778,6.202466
2017/5/9 9:00,CP4,1,2353.6422,143.69,10.88,6.98,382,27.777778,6.161367
2017/5/9 10:00,CP4,1,2133.558,143.5,10.69,7.15,346,27.777778,6.166353
2017/5/10 0:00,CP4,1,613.96608,140.56,8.02,6.98,348,27.222222,1.76427
2017/5/10 1:00,CP4,1,2185.16928,141.38,10.69,7.01,406,27.777778,5.38219
2017/5/10 2:00,CP4,1,2608.977,141.5,11.44,7.05,419,27.777778,6.226675
2017/5/10 3:00,CP4,1,2687.4225,141.25,11.51,6.98,443,28.888889,6.066416
2017/5/10 4:00,CP4,1,2654.13708,141.69,11.42,6.96,429,28.888889,6.1868
2017/5/10 5:00,CP4,1,2657.84652,140.94,11.48,6.99,403,28.888889,6.595153
2017/5/10 6:00,CP4,1,2465.56464,140.44,11.19,7.01,418,28.888889,5.89848
2017/5/10 7:00,CP4,1,2534.616,141,11.26,6.98,397,30,6.384423
2017/5/10 8:00,CP4,1,2396.04456,141.56,11.04,7.01,389,30,6.159498
2017/5/10 9:00,CP4,1,2175.37782,141.13,10.73,7.06,374,30,5.816518
2017/5/10 10:00,CP4,1,2199.078,140.75,10.73,7.01,359,28.888889,6.125565
2017/5/13 0:00,CP4,1,427.53312,141.38,7.71,6.99,278,27.777778,1.537889
2017/5/13 1:00,CP4,1,1458.39288,142.31,9.5,7.06,288,27.222222,5.063864
2017/5/13 2:00,CP4,1,1467.144,142,9.46,7,282,26.111111,5.202638
2017/5/13 3:00,CP4,1,1398.4803,141.69,9.35,7,257,26.111111,5.441558
2017/5/13 4:00,CP4,1,1182.657,141.5,9,7.01,255,27.222222,4.637871
2017/5/13 5:00,CP4,1,1151.052,142,8.93,7,269,27.222222,4.279004
2017/5/25 4:00,CP4,1,2655.72216,138.06,12.19,7.61,464,27.777778,5.723539
2017/5/25 5:00,CP4,1,2771.69256,138.06,12.06,7.28,418,27.777778,6.630843
2017/5/25 6:00,CP4,1,2535.11328,138.44,11.67,7.31,431,27.222222,5.881933
2017/5/25 7:00,CP4,1,2543.33772,137.94,11.61,7.22,398,27.222222,6.390296
2017/5/25 8:00,CP4,1,2501.69472,137.88,11.65,7.33,433,27.777778,5.777586
2017/5/25 9:00,CP4,1,2577.85794,137.31,11.73,7.26,405,27.777778,6.365081
2017/5/25 10:00,CP4,1,2482.32726,137.13,11.54,7.23,412,27.222222,6.025066
2017/6/1 0:00,CP4,1,1140.4008,164.56,8.81,7.16,485,28.888889,2.351342
2017/6/1 1:00,CP4,1,3098.80704,164.69,11.48,7,504,30,6.148427
2017/6/1 2:00,CP4,1,3335.199,164.75,12.71,7.89,563,31.111111,5.923977
2017/6/1 3:00,CP4,1,3351.2136,185.56,12.59,8.29,563,31.111111,5.952422
2017/6/1 4:00,CP4,1,3019.96716,166.06,12.91,8.58,477,32.222222,6.331168
2017/6/1 5:00,CP4,1,2186.83584,145.44,10.61,7.03,409,32.222222,5.346787
2017/6/1 6:00,CP4,1,2243.38968,145.94,10.68,7.02,376,32.222222,5.966462
2017/6/1 7:00,CP4,1,2237.2602,145.94,10.66,7.01,457,32.222222,4.895537
2017/6/1 8:00,CP4,1,3126.16206,164.31,11.83,7.3,539,31.111111,5.79993
2017/6/1 9:00,CP4,1,3267.957,164.5,11.72,6.99,514,31.111111,6.357893
2017/6/1 10:00,CP4,1,2895.92688,164.56,11.27,7.08,467,30,6.201128
2017/6/2 23:00,CP4,1,36.02088,142.94,8.75,8.69,317,30,0.113631
2017/6/3 0:00,CP4,1,1273.272,143,8.47,6.35,447,30,2.848483
2017/6/3 1:00,CP4,1,2750.77782,142.69,11.59,7,469,31.111111,5.865198
2017/6/3 2:00,CP4,1,2651.12484,142.81,11.45,7.03,470,32.777778,5.640691
2017/6/3 3:00,CP4,1,2684.85504,142.69,11.51,7.03,465,32.222222,5.773882
2017/6/3 4:00,CP4,1,2658.42528,142.88,11.51,7.08,476,33.888889,5.584927
2017/6/3 5:00,CP4,1,2819.0694,142.81,11.61,6.91,445,33.888889,6.334987
2017/6/6 0:00,CP4,1,2138.73408,170.88,10.11,7.13,468,31.111111,4.569945
2017/6/6 1:00,CP4,1,2358.35544,133.06,11.3,7.08,393,30,6.000904
2017/6/6 2:00,CP4,1,2495.81556,132.94,11.41,6.94,437,32.222222,5.711248
2017/6/6 3:00,CP4,1,2517.291,133.19,11.52,7.02,448,32.222222,5.618953
2017/6/6 4:00,CP4,1,2560.09572,133.38,11.78,7.21,446,32.777778,5.740125
2017/6/6 5:00,CP4,1,2450.04144,132.88,11.58,7.19,429,32.777778,5.711052
2017/6/6 6:00,CP4,1,2408.616,132.75,11.49,7.17,426,33.888889,5.654028
2017/6/6 7:00,CP4,1,2347.1784,133.06,11.39,7.19,394,32.777778,5.957306
2017/6/6 8:00,CP4,1,2331.735,132.5,11.37,7.18,410,32.777778,5.687159
2017/6/6 9:00,CP4,1,2260.2888,132.88,11.07,7.02,403,32.222222,5.608657
2017/6/6 10:00,CP4,1,2149.5915,132.25,10.89,7.02,433,31.111111,4.964415
2017/6/8 0:00,CP4,1,1913.47632,156.56,10.14,7.23,487,30,3.929109
2017/6/8 1:00,CP4,1,3225.222,134.25,13.07,7.35,445,32.222222,7.24769
2017/6/8 2:00,CP4,1,2368.32708,133.94,11.19,6.98,403,32.222222,5.876742
2017/6/8 3:00,CP4,1,2338.119,133.5,11.2,7.03,405,33.888889,5.773133
2017/6/8 4:00,CP4,1,2389.758,133.88,11.19,6.94,429,33.888889,5.570531
2017/6/8 5:00,CP4,1,2223.97812,133.38,11.06,7.09,396,32.777778,5.616106
2017/6/8 6:00,CP4,1,2275.0875,133.75,11.04,6.99,438,32.777778,5.194264
2017/6/8 7:00,CP4,1,2352.30534,134.31,11.19,7.02,424,32.777778,5.54789
2017/6/8 8:00,CP4,1,2465.064,134,11.39,7.01,431,31.111111,5.719406
2017/6/8 9:00,CP4,1,2257.22196,133.69,11.1,7.08,414,31.111111,5.452227
2017/6/8 10:00,CP4,1,2176.49376,133.56,10.85,6.97,419,31.111111,5.194496
2017/6/13 0:00,CP4,1,1267.75152,142.38,9.23,7.11,429,27.222222,2.955132
2017/6/13 1:00,CP4,1,2172.34752,142.88,10.65,7.03,412,26.111111,5.272688
2017/6/13 2:00,CP4,1,2428.1775,142.75,11.05,7,396,26.111111,6.131761
2017/6/13 3:00,CP4,1,2459.1882,142.81,11.19,7.09,420,26.111111,5.85521
2017/6/13 4:00,CP4,1,2387.00952,142.44,11.03,7.04,436,26.111111,5.474792
2017/6/13 5:00,CP4,1,2479.43724,142.94,11.15,7.02,433,27.222222,5.726183
2017/6/13 6:00,CP4,1,2487.52728,143.06,11.06,6.92,453,27.222222,5.49123
2017/6/13 7:00,CP4,1,2658.17916,143.19,11.41,6.99,443,27.777778,6.000404
2017/6/13 8:00,CP4,1,2690.84802,142.69,11.45,6.96,473,28.888889,5.688896
2017/6/13 9:00,CP4,1,2633.13078,142.81,11.41,7.02,471,28.888889,5.590511
2017/6/13 10:00,CP4,1,2653.53816,142.94,11.37,6.95,456,30,5.819163
2017/6/13 11:00,CP4,1,550.72248,70.12,8.73,6.86,131.916667,30,4.174776
2017/6/15 0:00,CP4,1,1403.9025,151.25,8.97,6.76,455,30,3.0855
2017/6/15 1:00,CP4,1,2924.6616,151.38,11.59,6.99,517,30,5.656986
2017/6/15 2:00,CP4,1,3247.9146,151.63,12.34,7.24,564,32.222222,5.758714
2017/6/15 3:00,CP4,1,3347.06904,176.31,12.89,8.37,527,30,6.351175
2017/6/15 4:00,CP4,1,3344.14584,175.38,11.98,7.44,549,31.111111,6.09134
2017/6/15 5:00,CP4,1,3060.0108,175.56,11.13,6.98,529,32.222222,5.784519
2017/6/15 6:00,CP4,1,3109.49856,175.44,11.2,6.98,545,32.222222,5.705502
2017/6/15 7:00,CP4,1,3254.45484,175.31,11.64,7.22,560,31.111111,5.811526
2017/6/15 8:00,CP4,1,3323.33904,175.06,11.72,7.2,536,32.222222,6.200259
2017/6/15 9:00,CP4,1,2859.1605,163.25,11.14,6.97,490,32.222222,5.835021
2017/6/15 10:00,CP4,1,2872.46904,151.31,11.46,6.94,480,31.111111,5.98431
2017/6/20 0:00,CP4,1,1097.63766,142.81,8.84,7.01,351,27.222222,3.127173
2017/6/20 1:00,CP4,1,1887.7887,142.69,10.08,6.93,348,26.111111,5.42468
2017/6/20 2:00,CP4,1,2252.21304,143.38,10.72,6.98,422,26.111111,5.336998
2017/6/20 3:00,CP4,1,2262.204,143.25,10.87,7.11,403,27.222222,5.613409
2017/6/20 4:00,CP4,1,2387.55006,143.19,10.98,7.01,431,27.222222,5.539559
2017/6/20 5:00,CP4,1,2351.22384,142.81,10.87,6.95,376,27.777778,6.253255
2017/6/20 6:00,CP4,1,2114.99904,143.06,10.52,7,399,27.777778,5.300749
2017/6/20 7:00,CP4,1,2305.33632,142.94,10.79,6.95,395,28.888889,5.836294
2017/6/20 8:00,CP4,1,2415.42504,143.06,10.97,6.95,403,28.888889,5.993611
2017/6/20 9:00,CP4,1,2360.358,143,10.96,7.03,408,28.888889,5.785191
2017/6/20 10:00,CP4,1,2307.27168,143.06,10.77,6.93,384,28.888889,6.00852
2017/6/27 0:00,CP4,1,2192.1753,171.13,10.2,7.15,498,30,4.401958
2017/6/27 1:00,CP4,1,3508.94208,168.44,11.96,7,533,30,6.583381
2017/6/27 2:00,CP4,1,3716.748,168.56,12.59,7.34,556,32.222222,6.684799
2017/6/27 3:00,CP4,1,3657.15,168.75,12.87,7.71,555,32.222222,6.589459
2017/6/27 4:00,CP4,1,2639.0406,133.69,11.77,7.07,430,31.111111,6.137304
2017/6/27 5:00,CP4,1,2396.394,133,11.28,6.99,371,31.111111,6.459283
2017/6/27 6:00,CP4,1,2498.47416,133.38,11.44,6.98,404,32.222222,6.184342
2017/6/27 7:00,CP4,1,2383.06992,132.88,11.31,7.04,376,32.222222,6.337952
2017/6/27 8:00,CP4,1,2353.92444,132.81,11.25,7.03,386,31.111111,6.09825
2017/6/27 9:00,CP4,1,2285.955,132.75,11.06,6.96,374,31.111111,6.112179
2017/6/27 10:00,CP4,1,3412.32864,168.56,11.99,7.17,551,32.222222,6.192974
2017/7/10 3:00,CP4,1,4.44528,11.76,12.28,12.19,175.758333,31.111111,0.025292
2017/7/10 4:00,CP4,1,0.93912,11.18,12.55,12.53,178.758333,32.222222,0.005254
2017/7/11 2:00,CP4,1,3.07944,12.22,12.37,12.31,174.341667,31.111111,0.017663
2017/7/11 6:00,CP4,1,0.4704,11.2,11.93,11.92,189.258333,32.222222,0.002485
2017/7/11 7:00,CP4,1,1.7073,13.55,12.41,12.38,183.591667,32.222222,0.009299
2017/7/12 2:00,CP4,1,1.38978,11.03,11.78,11.75,189.258333,31.111111,0.007343
2017/7/12 5:00,CP4,1,1.32426,10.51,12.33,12.3,177.591667,32.777778,0.007457
2017/7/15 7:00,CP4,1,8.47476,10.62,10.96,10.77,189.833333,31.111111,0.044643
2017/8/10 12:00,CP4,1,2293.662,140.75,10.88,7,390,30,5.881185
2017/8/10 13:00,CP4,1,2296.75824,140.94,10.85,6.97,349,31.111111,6.580969
2017/8/10 14:00,CP4,1,826.7301,70.05,9.68,6.87,83,30,9.960603
2017/8/11 23:00,CP4,1,5.98752,142.56,10.96,10.95,356,30,0.016819
2017/8/12 0:00,CP4,1,1841.5488,141.44,10.25,7.15,490,31.111111,3.758263
2017/8/12 1:00,CP4,1,3145.85208,167.94,11.56,7.1,487,31.111111,6.459655
2017/8/12 2:00,CP4,1,3351.852,141.5,12.59,6.95,536,32.222222,6.253455
2017/8/12 3:00,CP4,1,3161.3085,141.75,12.33,7.02,469,32.222222,6.74053
2017/8/12 4:00,CP4,1,2881.97028,141.19,11.81,6.95,510,32.222222,5.650922
2017/8/12 5:00,CP4,1,2810.81052,141.19,11.78,7.04,465,32.777778,6.044754
2017/8/12 6:00,CP4,1,2372.66904,141.94,11.4,7.42,401,32.222222,5.91688
2017/8/12 7:00,CP4,1,1938.23952,141.56,10.48,7.22,353,32.777778,5.490763
2017/8/12 8:00,CP4,1,2000.10174,141.31,10.67,7.3,368,32.222222,5.435059
2017/8/12 9:00,CP4,1,2377.92198,141.19,11.35,7.34,390,32.222222,6.097236
2017/8/12 10:00,CP4,1,2384.865,141.25,11.3,7.28,422,31.111111,5.651339
2017/8/12 11:00,CP4,1,2166.52968,140.94,10.93,7.27,355,30,6.1029
2017/8/12 12:00,CP4,1,1946.68656,141.31,10.57,7.29,336,30,5.79371
2017/8/12 13:00,CP4,1,1874.74434,140.81,10.44,7.27,285,30,6.57805
2017/8/12 14:00,CP4,1,1390.4856,140.88,9.6,7.25,420.825,30,3.30419
2017/8/14 0:00,CP4,1,2666.874,164.5,10.95,7.09,513,30,5.198585
2017/8/14 1:00,CP4,1,3094.80192,148.56,12.05,7.09,480,31.111111,6.447504
2017/8/14 2:00,CP4,1,2933.658,175.5,11.06,7.08,508,32.222222,5.774917
2017/8/14 3:00,CP4,1,3009.59568,175.63,11.07,6.99,480,32.222222,6.269991
2017/8/14 4:00,CP4,1,2868.29928,175.56,10.9,7.01,471,32.777778,6.089807
2017/8/14 5:00,CP4,1,2850.82224,174.94,10.89,7.01,503,32.777778,5.667639
2017/8/14 6:00,CP4,1,2678.9175,174.75,10.64,6.99,474,33.888889,5.651725
2017/8/14 7:00,CP4,1,2942.184,175.13,10.95,6.95,503,33.888889,5.849272
2017/8/14 8:00,CP4,1,2800.35,175,10.79,6.98,440,32.222222,6.364432
2017/8/14 9:00,CP4,1,2733.192,174,10.7,6.96,465,32.777778,5.877832
2017/8/14 10:00,CP4,1,2471.16744,169.56,10.42,6.95,526,31.111111,4.698037
2017/8/16 1:00,CP4,1,2180.14902,134.13,12.38,8.51,522,31.111111,4.176531
2017/8/16 2:00,CP4,1,2622.19566,133.69,11.66,6.99,427,27.777778,6.140973
2017/8/16 3:00,CP4,1,2511.0225,133.75,11.57,7.1,441,30,5.693929
2017/8/16 4:00,CP4,1,2472.8088,133.81,11.64,7.24,389,28.888889,6.356835
2017/8/16 5:00,CP4,1,2242.8,133.5,11.22,7.22,406,31.111111,5.524138
2017/8/16 6:00,CP4,1,2284.27122,133.63,11.25,7.18,383,32.222222,5.964155
2017/8/16 7:00,CP4,1,2377.26846,133.81,11.4,7.17,424,32.222222,5.606765
2017/8/16 8:00,CP4,1,2359.48608,133.44,11.44,7.23,382,32.222222,6.176665
2017/8/16 9:00,CP4,1,2202.56064,133.44,11.16,7.23,371,32.222222,5.936821
2017/8/16 10:00,CP4,1,2437.99416,151.56,11.04,7.21,500,31.111111,4.875988
2017/8/17 23:00,CP4,1,3090.9522,165.38,11.43,6.98,395,28.888889,7.825195
2017/8/18 0:00,CP4,1,1991.36448,164.63,10.04,7.16,511,31.111111,3.896995
